variant,domain,dataset,split,sample_index,true_label,tsne_x,tsne_y
model_logits,Natural,cifar7_derma_strict_noreplace,test,5829,4,48.123535,26.070152
model_logits,Natural,cifar7_derma_strict_noreplace,test,5830,5,-28.872299,21.961914
model_logits,Natural,cifar7_derma_strict_noreplace,test,5831,5,27.925571,48.557949
model_logits,Natural,cifar7_derma_strict_noreplace,test,5832,5,-8.767093,40.531162
model_logits,Natural,cifar7_derma_strict_noreplace,test,5833,5,-41.881817,34.264301
model_logits,Natural,cifar7_derma_strict_noreplace,test,5834,5,-75.202408,24.467766
model_logits,Natural,cifar7_derma_strict_noreplace,test,5835,5,14.325302,43.941505
model_logits,Natural,cifar7_derma_strict_noreplace,test,5836,5,62.259106,24.546503
model_logits,Natural,cifar7_derma_strict_noreplace,test,5837,0,60.653873,7.270456
model_logits,Natural,cifar7_derma_strict_noreplace,test,5838,2,60.090042,7.641101
model_logits,Natural,cifar7_derma_strict_noreplace,test,5839,2,61.898689,30.944126
model_logits,Natural,cifar7_derma_strict_noreplace,test,5840,5,-21.527239,29.161650
model_logits,Natural,cifar7_derma_strict_noreplace,test,5841,5,45.569469,39.532269
model_logits,Natural,cifar7_derma_strict_noreplace,test,5842,5,48.479916,39.895828
model_logits,Natural,cifar7_derma_strict_noreplace,test,5843,5,67.848373,24.477289
model_logits,Natural,cifar7_derma_strict_noreplace,test,5844,5,-33.317596,18.045992
model_logits,Natural,cifar7_derma_strict_noreplace,test,5845,5,-35.887707,21.878229
model_logits,Natural,cifar7_derma_strict_noreplace,test,5846,5,56.648972,30.390789
model_logits,Natural,cifar7_derma_strict_noreplace,test,5847,5,20.329905,59.027351
model_logits,Natural,cifar7_derma_strict_noreplace,test,5848,2,-20.235619,51.204185
model_logits,Natural,cifar7_derma_strict_noreplace,test,5849,5,-23.759022,28.869511
model_logits,Natural,cifar7_derma_strict_noreplace,test,5850,2,53.432617,41.139549
model_logits,Natural,cifar7_derma_strict_noreplace,test,5851,5,-6.528490,32.478748
model_logits,Natural,cifar7_derma_strict_noreplace,test,5852,1,75.133041,5.867092
model_logits,Natural,cifar7_derma_strict_noreplace,test,5853,5,11.794130,39.440258
model_logits,Natural,cifar7_derma_strict_noreplace,test,5854,2,60.561749,18.300007
model_logits,Natural,cifar7_derma_strict_noreplace,test,5855,5,-28.049191,25.707443
model_logits,Natural,cifar7_derma_strict_noreplace,test,5856,1,53.734440,42.492901
model_logits,Natural,cifar7_derma_strict_noreplace,test,5857,5,-82.004623,20.716248
model_logits,Natural,cifar7_derma_strict_noreplace,test,5858,5,-36.259666,43.821693
model_logits,Natural,cifar7_derma_strict_noreplace,test,5859,5,-33.434414,34.978313
model_logits,Natural,cifar7_derma_strict_noreplace,test,5860,4,65.457275,33.411762
model_logits,Natural,cifar7_derma_strict_noreplace,test,5861,5,-36.818348,33.561317
model_logits,Natural,cifar7_derma_strict_noreplace,test,5862,2,-25.989935,56.822075
model_logits,Natural,cifar7_derma_strict_noreplace,test,5863,0,18.927917,32.517567
model_logits,Natural,cifar7_derma_strict_noreplace,test,5864,5,-39.680553,24.062490
model_logits,Natural,cifar7_derma_strict_noreplace,test,5865,1,44.752346,30.339027
model_logits,Natural,cifar7_derma_strict_noreplace,test,5866,5,-58.879154,23.916788
model_logits,Natural,cifar7_derma_strict_noreplace,test,5867,5,25.861982,52.233734
model_logits,Natural,cifar7_derma_strict_noreplace,test,5868,5,5.289873,49.537807
model_logits,Natural,cifar7_derma_strict_noreplace,test,5869,5,42.802715,28.708237
model_logits,Natural,cifar7_derma_strict_noreplace,test,5870,5,-25.439629,38.777466
model_logits,Natural,cifar7_derma_strict_noreplace,test,5871,5,-38.820751,32.915417
model_logits,Natural,cifar7_derma_strict_noreplace,test,5872,5,-47.531887,46.390488
model_logits,Natural,cifar7_derma_strict_noreplace,test,5873,5,-50.823315,33.613010
model_logits,Natural,cifar7_derma_strict_noreplace,test,5874,2,39.600433,52.228485
model_logits,Natural,cifar7_derma_strict_noreplace,test,5875,5,-73.861359,16.737034
model_logits,Natural,cifar7_derma_strict_noreplace,test,5876,0,51.728603,18.673418
model_logits,Natural,cifar7_derma_strict_noreplace,test,5877,5,-6.331803,33.518383
model_logits,Natural,cifar7_derma_strict_noreplace,test,5878,4,74.665558,1.466188
model_logits,Natural,cifar7_derma_strict_noreplace,test,5879,5,-66.049034,19.653339
model_logits,Natural,cifar7_derma_strict_noreplace,test,5880,5,-6.982402,33.732357
model_logits,Natural,cifar7_derma_strict_noreplace,test,5881,1,25.468592,24.337717
model_logits,Natural,cifar7_derma_strict_noreplace,test,5882,2,57.001640,36.880329
model_logits,Natural,cifar7_derma_strict_noreplace,test,5883,4,79.909271,5.114692
model_logits,Natural,cifar7_derma_strict_noreplace,test,5884,3,72.928902,3.070816
model_logits,Natural,cifar7_derma_strict_noreplace,test,5885,5,5.238959,55.283684
model_logits,Natural,cifar7_derma_strict_noreplace,test,5886,6,77.403465,22.564957
model_logits,Natural,cifar7_derma_strict_noreplace,test,5887,5,-40.626637,40.566471
model_logits,Natural,cifar7_derma_strict_noreplace,test,5888,5,-60.235130,36.899811
model_logits,Natural,cifar7_derma_strict_noreplace,test,5889,4,76.780762,20.221581
model_logits,Natural,cifar7_derma_strict_noreplace,test,5890,5,70.937447,22.364353
model_logits,Natural,cifar7_derma_strict_noreplace,test,5891,5,-43.179230,14.690495
model_logits,Natural,cifar7_derma_strict_noreplace,test,5892,4,51.105865,39.179726
model_logits,Natural,cifar7_derma_strict_noreplace,test,5893,5,-7.042270,35.212063
model_logits,Natural,cifar7_derma_strict_noreplace,test,5894,5,-32.755470,31.868155
model_logits,Natural,cifar7_derma_strict_noreplace,test,5895,2,38.071854,51.383930
model_logits,Natural,cifar7_derma_strict_noreplace,test,5896,4,13.404154,59.797485
model_logits,Natural,cifar7_derma_strict_noreplace,test,5897,5,-26.753475,34.901875
model_logits,Natural,cifar7_derma_strict_noreplace,test,5898,5,-70.979668,18.895042
model_logits,Natural,cifar7_derma_strict_noreplace,test,5899,5,-37.185284,47.127419
model_logits,Natural,cifar7_derma_strict_noreplace,test,5900,5,31.847797,50.192280
model_logits,Natural,cifar7_derma_strict_noreplace,test,5901,1,16.985544,31.224024
model_logits,Natural,cifar7_derma_strict_noreplace,test,5902,5,63.589211,25.996964
model_logits,Natural,cifar7_derma_strict_noreplace,test,5903,2,44.768078,31.166710
model_logits,Natural,cifar7_derma_strict_noreplace,test,5904,5,19.195496,51.627205
model_logits,Natural,cifar7_derma_strict_noreplace,test,5905,2,42.178421,52.560772
model_logits,Natural,cifar7_derma_strict_noreplace,test,5906,4,-21.445761,55.526333
model_logits,Natural,cifar7_derma_strict_noreplace,test,5907,5,86.407677,-4.041298
model_logits,Natural,cifar7_derma_strict_noreplace,test,5908,5,46.881187,34.754536
model_logits,Natural,cifar7_derma_strict_noreplace,test,5909,5,-20.570156,53.302410
model_logits,Natural,cifar7_derma_strict_noreplace,test,5910,5,-4.842780,35.587879
model_logits,Natural,cifar7_derma_strict_noreplace,test,5911,5,-50.144154,44.799614
model_logits,Natural,cifar7_derma_strict_noreplace,test,5912,5,46.193195,41.305893
model_logits,Natural,cifar7_derma_strict_noreplace,test,5913,5,-32.479542,35.325470
model_logits,Natural,cifar7_derma_strict_noreplace,test,5914,5,59.282616,30.263281
model_logits,Natural,cifar7_derma_strict_noreplace,test,5915,5,9.895234,47.492764
model_logits,Natural,cifar7_derma_strict_noreplace,test,5916,5,-26.440001,49.697048
model_logits,Natural,cifar7_derma_strict_noreplace,test,5917,5,-61.294743,22.954659
model_logits,Natural,cifar7_derma_strict_noreplace,test,5918,5,-53.267666,24.298529
model_logits,Natural,cifar7_derma_strict_noreplace,test,5919,5,16.923933,47.104595
model_logits,Natural,cifar7_derma_strict_noreplace,test,5920,5,-54.864952,13.474241
model_logits,Natural,cifar7_derma_strict_noreplace,test,5921,5,4.034898,48.990662
model_logits,Natural,cifar7_derma_strict_noreplace,test,5922,5,-22.285749,51.669312
model_logits,Natural,cifar7_derma_strict_noreplace,test,5923,5,28.746403,36.242344
model_logits,Natural,cifar7_derma_strict_noreplace,test,5924,5,7.936136,40.744095
model_logits,Natural,cifar7_derma_strict_noreplace,test,5925,5,-18.071398,31.347530
model_logits,Natural,cifar7_derma_strict_noreplace,test,5926,4,-9.141718,50.432587
model_logits,Natural,cifar7_derma_strict_noreplace,test,5927,5,-76.370621,21.028299
model_logits,Natural,cifar7_derma_strict_noreplace,test,5928,4,18.498476,61.341919
model_logits,Natural,cifar7_derma_strict_noreplace,test,5929,5,-53.336506,24.753601
model_logits,Natural,cifar7_derma_strict_noreplace,test,5930,5,8.038826,40.394161
model_logits,Natural,cifar7_derma_strict_noreplace,test,5931,2,4.049614,60.523396
model_logits,Natural,cifar7_derma_strict_noreplace,test,5932,5,-25.628853,38.871490
model_logits,Natural,cifar7_derma_strict_noreplace,test,5933,5,33.964630,42.006001
model_logits,Natural,cifar7_derma_strict_noreplace,test,5934,0,90.180420,-6.601176
model_logits,Natural,cifar7_derma_strict_noreplace,test,5935,5,48.756763,30.113382
model_logits,Natural,cifar7_derma_strict_noreplace,test,5936,5,-56.279404,27.861784
model_logits,Natural,cifar7_derma_strict_noreplace,test,5937,5,-51.202873,37.344006
model_logits,Natural,cifar7_derma_strict_noreplace,test,5938,5,48.714279,41.796139
model_logits,Natural,cifar7_derma_strict_noreplace,test,5939,4,51.030735,41.151222
model_logits,Natural,cifar7_derma_strict_noreplace,test,5940,5,-18.563969,51.304321
model_logits,Natural,cifar7_derma_strict_noreplace,test,5941,5,-16.776436,47.090214
model_logits,Natural,cifar7_derma_strict_noreplace,test,5942,5,-18.106733,31.012339
model_logits,Natural,cifar7_derma_strict_noreplace,test,5943,5,-47.437931,15.435474
model_logits,Natural,cifar7_derma_strict_noreplace,test,5944,0,34.876553,25.791821
model_logits,Natural,cifar7_derma_strict_noreplace,test,5945,4,82.380775,9.477451
model_logits,Natural,cifar7_derma_strict_noreplace,test,5946,0,42.940178,26.934559
model_logits,Natural,cifar7_derma_strict_noreplace,test,5947,5,-27.489872,47.796753
model_logits,Natural,cifar7_derma_strict_noreplace,test,5948,5,-26.103243,17.412405
model_logits,Natural,cifar7_derma_strict_noreplace,test,5949,2,22.937838,58.967564
model_logits,Natural,cifar7_derma_strict_noreplace,test,5950,3,-22.782223,40.734226
model_logits,Natural,cifar7_derma_strict_noreplace,test,5951,5,-29.282278,33.399006
model_logits,Natural,cifar7_derma_strict_noreplace,test,5952,5,-57.804924,31.665657
model_logits,Natural,cifar7_derma_strict_noreplace,test,5953,5,-11.739139,36.816620
model_logits,Natural,cifar7_derma_strict_noreplace,test,5954,2,40.751926,49.515141
model_logits,Natural,cifar7_derma_strict_noreplace,test,5955,5,1.849043,49.819012
model_logits,Natural,cifar7_derma_strict_noreplace,test,5956,4,-50.020699,45.117592
model_logits,Natural,cifar7_derma_strict_noreplace,test,5957,5,-78.495003,16.517063
model_logits,Natural,cifar7_derma_strict_noreplace,test,5958,0,69.574219,6.532326
model_logits,Natural,cifar7_derma_strict_noreplace,test,5959,2,2.905065,54.331097
model_logits,Natural,cifar7_derma_strict_noreplace,test,5960,2,28.837578,32.152920
model_logits,Natural,cifar7_derma_strict_noreplace,test,5961,1,18.833988,25.933931
model_logits,Natural,cifar7_derma_strict_noreplace,test,5962,5,-42.844181,23.165739
model_logits,Natural,cifar7_derma_strict_noreplace,test,5963,5,34.133492,46.530025
model_logits,Natural,cifar7_derma_strict_noreplace,test,5964,5,-42.396278,19.803440
model_logits,Natural,cifar7_derma_strict_noreplace,test,5965,2,-76.291359,28.967596
model_logits,Natural,cifar7_derma_strict_noreplace,test,5966,2,-7.769574,61.334122
model_logits,Natural,cifar7_derma_strict_noreplace,test,5967,5,-4.950762,41.573959
model_logits,Natural,cifar7_derma_strict_noreplace,test,5968,5,-25.937183,42.294029
model_logits,Natural,cifar7_derma_strict_noreplace,test,5969,1,17.810211,24.819971
model_logits,Natural,cifar7_derma_strict_noreplace,test,5970,5,-59.127022,29.092794
model_logits,Natural,cifar7_derma_strict_noreplace,test,5971,5,-78.005936,24.426619
model_logits,Natural,cifar7_derma_strict_noreplace,test,5972,5,54.127117,34.614098
model_logits,Natural,cifar7_derma_strict_noreplace,test,5973,4,-36.299133,48.970432
model_logits,Natural,cifar7_derma_strict_noreplace,test,5974,5,-40.790367,45.801006
model_logits,Natural,cifar7_derma_strict_noreplace,test,5975,5,18.038143,44.459381
model_logits,Natural,cifar7_derma_strict_noreplace,test,5976,5,-49.689026,32.020645
model_logits,Natural,cifar7_derma_strict_noreplace,test,5977,5,-8.966900,24.396912
model_logits,Natural,cifar7_derma_strict_noreplace,test,5978,5,24.856710,45.697472
model_logits,Natural,cifar7_derma_strict_noreplace,test,5979,5,41.743584,43.651546
model_logits,Natural,cifar7_derma_strict_noreplace,test,5980,0,27.045151,39.530273
model_logits,Natural,cifar7_derma_strict_noreplace,test,5981,2,80.627151,6.672303
model_logits,Natural,cifar7_derma_strict_noreplace,test,5982,5,-43.947765,14.436965
model_logits,Natural,cifar7_derma_strict_noreplace,test,5983,4,-4.546020,60.583096
model_logits,Natural,cifar7_derma_strict_noreplace,test,5984,5,-20.955637,38.805042
model_logits,Natural,cifar7_derma_strict_noreplace,test,5985,5,42.466412,43.095352
model_logits,Natural,cifar7_derma_strict_noreplace,test,5986,5,-61.470612,34.425385
model_logits,Natural,cifar7_derma_strict_noreplace,test,5987,4,-9.565368,61.629738
model_logits,Natural,cifar7_derma_strict_noreplace,test,5988,5,-74.893448,23.809597
model_logits,Natural,cifar7_derma_strict_noreplace,test,5989,1,48.240555,20.290009
model_logits,Natural,cifar7_derma_strict_noreplace,test,5990,4,80.635574,6.984849
model_logits,Natural,cifar7_derma_strict_noreplace,test,5991,2,37.565228,30.126272
model_logits,Natural,cifar7_derma_strict_noreplace,test,5992,6,84.696823,3.633393
model_logits,Natural,cifar7_derma_strict_noreplace,test,5993,5,-55.655384,41.120186
model_logits,Natural,cifar7_derma_strict_noreplace,test,5994,5,41.483044,39.790482
model_logits,Natural,cifar7_derma_strict_noreplace,test,5995,5,-74.006035,24.984514
model_logits,Natural,cifar7_derma_strict_noreplace,test,5996,5,52.744480,37.398636
model_logits,Natural,cifar7_derma_strict_noreplace,test,5997,5,-16.725225,44.134064
model_logits,Natural,cifar7_derma_strict_noreplace,test,5998,2,-0.809408,60.987522
model_logits,Natural,cifar7_derma_strict_noreplace,test,5999,5,-38.461479,36.793991
model_logits,Natural,cifar7_derma_strict_noreplace,test,6000,5,-70.925804,27.774647
model_logits,Natural,cifar7_derma_strict_noreplace,test,6001,5,-48.836063,22.144569
model_logits,Natural,cifar7_derma_strict_noreplace,test,6002,5,-39.695648,17.597315
model_logits,Natural,cifar7_derma_strict_noreplace,test,6003,5,-60.705349,26.763926
model_logits,Natural,cifar7_derma_strict_noreplace,test,6004,0,63.944286,10.610720
model_logits,Natural,cifar7_derma_strict_noreplace,test,6005,5,45.053379,31.731071
model_logits,Natural,cifar7_derma_strict_noreplace,test,6006,2,-21.510420,25.386106
model_logits,Natural,cifar7_derma_strict_noreplace,test,6007,5,-31.666521,31.929964
model_logits,Natural,cifar7_derma_strict_noreplace,test,6008,2,-81.078255,22.779655
model_logits,Natural,cifar7_derma_strict_noreplace,test,6009,5,60.592224,23.146763
model_logits,Natural,cifar7_derma_strict_noreplace,test,6010,5,56.918934,20.320656
model_logits,Natural,cifar7_derma_strict_noreplace,test,6011,5,-60.543110,15.366017
model_logits,Natural,cifar7_derma_strict_noreplace,test,6012,5,-27.850042,45.737251
model_logits,Natural,cifar7_derma_strict_noreplace,test,6013,5,-37.635502,21.019646
model_logits,Natural,cifar7_derma_strict_noreplace,test,6014,5,-44.742500,19.290684
model_logits,Natural,cifar7_derma_strict_noreplace,test,6015,5,41.440273,21.923182
model_logits,Natural,cifar7_derma_strict_noreplace,test,6016,4,60.354412,21.684408
model_logits,Natural,cifar7_derma_strict_noreplace,test,6017,4,14.098277,54.397057
model_logits,Natural,cifar7_derma_strict_noreplace,test,6018,4,64.688736,13.916100
model_logits,Natural,cifar7_derma_strict_noreplace,test,6019,1,53.803043,18.414553
model_logits,Natural,cifar7_derma_strict_noreplace,test,6020,5,-3.607033,29.526854
model_logits,Natural,cifar7_derma_strict_noreplace,test,6021,5,-10.039054,58.504601
model_logits,Natural,cifar7_derma_strict_noreplace,test,6022,5,-29.390640,42.607479
model_logits,Natural,cifar7_derma_strict_noreplace,test,6023,5,-25.955715,29.282394
model_logits,Natural,cifar7_derma_strict_noreplace,test,6024,5,-63.057812,11.444722
model_logits,Natural,cifar7_derma_strict_noreplace,test,6025,5,24.877945,54.450005
model_logits,Natural,cifar7_derma_strict_noreplace,test,6026,5,-11.251493,47.693531
model_logits,Natural,cifar7_derma_strict_noreplace,test,6027,5,44.897064,37.600895
model_logits,Natural,cifar7_derma_strict_noreplace,test,6028,5,-77.800781,21.599060
model_logits,Natural,cifar7_derma_strict_noreplace,test,6029,5,-9.089608,60.693661
model_logits,Natural,cifar7_derma_strict_noreplace,test,6030,5,-44.593060,14.613808
model_logits,Natural,cifar7_derma_strict_noreplace,test,6031,2,16.461487,31.049633
model_logits,Natural,cifar7_derma_strict_noreplace,test,6032,5,80.825249,3.041482
model_logits,Natural,cifar7_derma_strict_noreplace,test,6033,1,-3.335015,20.777449
model_logits,Natural,cifar7_derma_strict_noreplace,test,6034,5,-44.414772,16.509977
model_logits,Natural,cifar7_derma_strict_noreplace,test,6035,5,1.290680,49.372307
model_logits,Natural,cifar7_derma_strict_noreplace,test,6036,5,-26.240072,43.896267
model_logits,Natural,cifar7_derma_strict_noreplace,test,6037,2,-46.376556,33.507973
model_logits,Natural,cifar7_derma_strict_noreplace,test,6038,1,67.698128,8.440535
model_logits,Natural,cifar7_derma_strict_noreplace,test,6039,5,75.323639,19.991323
model_logits,Natural,cifar7_derma_strict_noreplace,test,6040,5,-14.844472,41.079411
model_logits,Natural,cifar7_derma_strict_noreplace,test,6041,5,-49.616051,27.328033
model_logits,Natural,cifar7_derma_strict_noreplace,test,6042,4,77.226067,17.718689
model_logits,Natural,cifar7_derma_strict_noreplace,test,6043,5,-58.312599,32.442074
model_logits,Natural,cifar7_derma_strict_noreplace,test,6044,5,52.381706,27.116549
model_logits,Natural,cifar7_derma_strict_noreplace,test,6045,4,-20.773220,49.902287
model_logits,Natural,cifar7_derma_strict_noreplace,test,6046,2,-40.175175,43.292965
model_logits,Natural,cifar7_derma_strict_noreplace,test,6047,5,-17.246790,26.089388
model_logits,Natural,cifar7_derma_strict_noreplace,test,6048,5,35.496574,49.341431
model_logits,Natural,cifar7_derma_strict_noreplace,test,6049,4,-7.758183,37.800068
model_logits,Natural,cifar7_derma_strict_noreplace,test,6050,5,-74.184845,19.952219
model_logits,Natural,cifar7_derma_strict_noreplace,test,6051,2,5.016649,29.777489
model_logits,Natural,cifar7_derma_strict_noreplace,test,6052,5,-64.110542,27.502157
model_logits,Natural,cifar7_derma_strict_noreplace,test,6053,2,-51.689777,33.026325
model_logits,Natural,cifar7_derma_strict_noreplace,test,6054,5,-72.439484,16.946245
model_logits,Natural,cifar7_derma_strict_noreplace,test,6055,5,-30.608950,34.607014
model_logits,Natural,cifar7_derma_strict_noreplace,test,6056,4,33.120724,31.740402
model_logits,Natural,cifar7_derma_strict_noreplace,test,6057,5,16.725016,47.026360
model_logits,Natural,cifar7_derma_strict_noreplace,test,6058,5,-3.906363,44.317238
model_logits,Natural,cifar7_derma_strict_noreplace,test,6059,0,85.193665,-6.641075
model_logits,Natural,cifar7_derma_strict_noreplace,test,6060,4,2.366511,61.454723
model_logits,Natural,cifar7_derma_strict_noreplace,test,6061,0,70.996513,5.528740
model_logits,Natural,cifar7_derma_strict_noreplace,test,6062,5,74.676834,10.200150
model_logits,Natural,cifar7_derma_strict_noreplace,test,6063,5,21.703255,55.454475
model_logits,Natural,cifar7_derma_strict_noreplace,test,6064,5,6.659788,61.447628
model_logits,Natural,cifar7_derma_strict_noreplace,test,6065,5,-14.908049,42.156796
model_logits,Natural,cifar7_derma_strict_noreplace,test,6066,5,-10.873876,55.674179
model_logits,Natural,cifar7_derma_strict_noreplace,test,6067,3,50.741970,40.433117
model_logits,Natural,cifar7_derma_strict_noreplace,test,6068,5,33.086517,54.396091
model_logits,Natural,cifar7_derma_strict_noreplace,test,6069,1,11.177114,23.810654
model_logits,Natural,cifar7_derma_strict_noreplace,test,6070,0,73.397278,2.011249
model_logits,Natural,cifar7_derma_strict_noreplace,test,6071,2,-17.793354,45.525894
model_logits,Natural,cifar7_derma_strict_noreplace,test,6072,5,-40.436188,32.853668
model_logits,Natural,cifar7_derma_strict_noreplace,test,6073,5,10.694547,56.956879
model_logits,Natural,cifar7_derma_strict_noreplace,test,6074,1,53.056210,18.118544
model_logits,Natural,cifar7_derma_strict_noreplace,test,6075,6,85.774895,3.150168
model_logits,Natural,cifar7_derma_strict_noreplace,test,6076,5,-48.932014,15.668701
model_logits,Natural,cifar7_derma_strict_noreplace,test,6077,5,-25.338173,34.834240
model_logits,Natural,cifar7_derma_strict_noreplace,test,6078,6,87.334801,4.862680
model_logits,Natural,cifar7_derma_strict_noreplace,test,6079,5,-10.888336,32.909500
model_logits,Natural,cifar7_derma_strict_noreplace,test,6080,0,2.014969,23.775759
model_logits,Natural,cifar7_derma_strict_noreplace,test,6081,5,-31.368349,51.216774
model_logits,Natural,cifar7_derma_strict_noreplace,test,6082,5,-40.403725,27.587234
model_logits,Natural,cifar7_derma_strict_noreplace,test,6083,5,44.536854,40.961781
model_logits,Natural,cifar7_derma_strict_noreplace,test,6084,1,13.185518,64.548820
model_logits,Natural,cifar7_derma_strict_noreplace,test,6085,5,-47.074291,26.364174
model_logits,Natural,cifar7_derma_strict_noreplace,test,6086,5,-52.336044,35.286720
model_logits,Natural,cifar7_derma_strict_noreplace,test,6087,5,8.975527,38.467575
model_logits,Natural,cifar7_derma_strict_noreplace,test,6088,0,37.910919,28.575788
model_logits,Natural,cifar7_derma_strict_noreplace,test,6089,6,57.684013,38.150482
model_logits,Natural,cifar7_derma_strict_noreplace,test,6090,1,44.894875,20.841822
model_logits,Natural,cifar7_derma_strict_noreplace,test,6091,2,-18.223240,35.091370
model_logits,Natural,cifar7_derma_strict_noreplace,test,6092,5,-15.362915,33.360363
model_logits,Natural,cifar7_derma_strict_noreplace,test,6093,2,22.463163,61.189823
model_logits,Natural,cifar7_derma_strict_noreplace,test,6094,5,23.019741,51.587429
model_logits,Natural,cifar7_derma_strict_noreplace,test,6095,0,5.260677,29.495350
model_logits,Natural,cifar7_derma_strict_noreplace,test,6096,2,43.420422,28.732195
model_logits,Natural,cifar7_derma_strict_noreplace,test,6097,5,-28.612175,18.309765
model_logits,Natural,cifar7_derma_strict_noreplace,test,6098,5,12.173370,47.514099
model_logits,Natural,cifar7_derma_strict_noreplace,test,6099,3,13.576072,39.291840
model_logits,Natural,cifar7_derma_strict_noreplace,test,6100,6,86.384232,6.985475
model_logits,Natural,cifar7_derma_strict_noreplace,test,6101,5,59.937557,22.755709
model_logits,Natural,cifar7_derma_strict_noreplace,test,6102,5,-33.156551,21.870783
model_logits,Natural,cifar7_derma_strict_noreplace,test,6103,5,8.717014,36.491119
model_logits,Natural,cifar7_derma_strict_noreplace,test,6104,5,-31.724976,34.933815
model_logits,Natural,cifar7_derma_strict_noreplace,test,6105,1,14.731586,26.861635
model_logits,Natural,cifar7_derma_strict_noreplace,test,6106,2,87.016014,4.239004
model_logits,Natural,cifar7_derma_strict_noreplace,test,6107,5,5.020410,57.920288
model_logits,Natural,cifar7_derma_strict_noreplace,test,6108,5,-16.481018,33.979351
model_logits,Natural,cifar7_derma_strict_noreplace,test,6109,5,4.835096,61.855011
model_logits,Natural,cifar7_derma_strict_noreplace,test,6110,5,-8.076621,34.850266
model_logits,Natural,cifar7_derma_strict_noreplace,test,6111,5,4.666212,50.182026
model_logits,Natural,cifar7_derma_strict_noreplace,test,6112,5,-72.435555,13.299664
model_logits,Natural,cifar7_derma_strict_noreplace,test,6113,1,24.091101,23.871157
model_logits,Natural,cifar7_derma_strict_noreplace,test,6114,5,-71.693314,15.390326
model_logits,Natural,cifar7_derma_strict_noreplace,test,6115,4,38.182014,49.949741
model_logits,Natural,cifar7_derma_strict_noreplace,test,6116,5,-47.448971,46.173618
model_logits,Natural,cifar7_derma_strict_noreplace,test,6117,5,6.281829,44.421543
model_logits,Natural,cifar7_derma_strict_noreplace,test,6118,5,-24.950706,27.912914
model_logits,Natural,cifar7_derma_strict_noreplace,test,6119,5,-6.674044,45.851921
model_logits,Natural,cifar7_derma_strict_noreplace,test,6120,5,-21.757536,33.636829
model_logits,Natural,cifar7_derma_strict_noreplace,test,6121,4,86.679466,-3.928215
model_logits,Natural,cifar7_derma_strict_noreplace,test,6122,4,17.746437,60.946426
model_logits,Natural,cifar7_derma_strict_noreplace,test,6123,5,64.820679,21.535780
model_logits,Natural,cifar7_derma_strict_noreplace,test,6124,5,-6.936000,49.180367
model_logits,Natural,cifar7_derma_strict_noreplace,test,6125,5,-17.202976,26.038034
model_logits,Natural,cifar7_derma_strict_noreplace,test,6126,5,12.246058,50.921776
model_logits,Natural,cifar7_derma_strict_noreplace,test,6127,4,66.306938,26.984795
model_logits,Natural,cifar7_derma_strict_noreplace,test,6128,5,3.540981,47.274872
model_logits,Natural,cifar7_derma_strict_noreplace,test,6129,0,27.789364,23.857756
model_logits,Natural,cifar7_derma_strict_noreplace,test,6130,3,-28.838415,53.523590
model_logits,Natural,cifar7_derma_strict_noreplace,test,6131,1,11.674910,22.218552
model_logits,Natural,cifar7_derma_strict_noreplace,test,6132,5,82.965988,3.387870
model_logits,Natural,cifar7_derma_strict_noreplace,test,6133,0,85.644424,-2.729306
model_logits,Natural,cifar7_derma_strict_noreplace,test,6134,5,24.370922,52.547497
model_logits,Natural,cifar7_derma_strict_noreplace,test,6135,5,59.458790,21.173914
model_logits,Natural,cifar7_derma_strict_noreplace,test,6136,5,-77.354843,24.746725
model_logits,Natural,cifar7_derma_strict_noreplace,test,6137,4,40.870777,32.337719
model_logits,Natural,cifar7_derma_strict_noreplace,test,6138,5,-56.542965,25.928926
model_logits,Natural,cifar7_derma_strict_noreplace,test,6139,1,47.117458,19.962027
model_logits,Natural,cifar7_derma_strict_noreplace,test,6140,5,-1.893179,48.759769
model_logits,Natural,cifar7_derma_strict_noreplace,test,6141,5,8.326004,47.919518
model_logits,Natural,cifar7_derma_strict_noreplace,test,6142,2,-69.288994,29.662493
model_logits,Natural,cifar7_derma_strict_noreplace,test,6143,5,43.946598,37.085911
model_logits,Natural,cifar7_derma_strict_noreplace,test,6144,4,-34.548141,39.195400
model_logits,Natural,cifar7_derma_strict_noreplace,test,6145,5,-68.448288,23.091681
model_logits,Natural,cifar7_derma_strict_noreplace,test,6146,4,55.921154,18.905323
model_logits,Natural,cifar7_derma_strict_noreplace,test,6147,4,-4.664754,60.482018
model_logits,Natural,cifar7_derma_strict_noreplace,test,6148,5,46.896717,37.979462
model_logits,Natural,cifar7_derma_strict_noreplace,test,6149,4,53.057919,23.023203
model_logits,Natural,cifar7_derma_strict_noreplace,test,6150,2,27.689081,30.615402
model_logits,Natural,cifar7_derma_strict_noreplace,test,6151,5,-20.484098,27.861780
model_logits,Natural,cifar7_derma_strict_noreplace,test,6152,5,-9.326374,59.620518
model_logits,Natural,cifar7_derma_strict_noreplace,test,6153,5,6.264392,40.740192
model_logits,Natural,cifar7_derma_strict_noreplace,test,6154,1,7.283618,36.260300
model_logits,Natural,cifar7_derma_strict_noreplace,test,6155,4,77.192627,21.558273
model_logits,Natural,cifar7_derma_strict_noreplace,test,6156,5,-36.829666,17.231768
